t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,u0,u1,u2,u3
0.78,0.00719072,0.00918802,-1.80835e-05,-0.00430527,0.00337055,1.47631e-05,0.0272026,0.0347566,-5.41429e-05,-0.0088462,0.00694404,6.32687e-05,0.619431,0.61935,0.619454,0.619537
0.79,0.00746607,0.00953982,-1.86282e-05,-0.00435078,0.00340628,1.508e-05,0.0278674,0.0356057,-5.48212e-05,-0.0093578,0.00734678,6.36528e-05,0.619453,0.619527,0.619434,0.619363
0.8,0.0077481,0.00990016,-1.91799e-05,-0.00439607,0.00344185,1.53985e-05,0.0285393,0.0364639,-5.55412e-05,-0.00875944,0.00687941,6.3957e-05,0.619432,0.61935,0.619456,0.61954
0.81,0.00803688,0.0102691,-1.97385e-05,-0.00444117,0.00347727,1.57187e-05,0.029218,0.0373308,-5.61983e-05,-0.00927856,0.00728843,6.43217e-05,0.619455,0.61953,0.619435,0.619364
0.82,0.00833248,0.0106468,-2.03039e-05,-0.00448604,0.00351253,1.60405e-05,0.0299037,0.0382067,-5.68992e-05,-0.00867102,0.00681395,6.46074e-05,0.619434,0.61935,0.619458,0.619544
0.83,0.00863497,0.0110333,-2.08759e-05,-0.00453072,0.00354764,1.63638e-05,0.0305963,0.0390912,-5.75368e-05,-0.00919755,0.00722911,6.4948e-05,0.619457,0.619532,0.619437,0.619364
0.84,0.00894443,0.0114287,-2.14546e-05,-0.00457516,0.00358258,1.66886e-05,0.0312958,0.0399846,-5.82186e-05,-0.00858081,0.00674752,6.52156e-05,0.619436,0.619351,0.61946,0.619547
0.85,0.00926091,0.011833,-2.20398e-05,-0.0046194,0.00361737,1.70148e-05,0.0320021,0.0408865,-5.88362e-05,-0.00911455,0.00716869,6.55316e-05,0.619459,0.619535,0.619439,0.619365
0.86,0.00958449,0.0122464,-2.26313e-05,-0.00466341,0.003652,1.73424e-05,0.0327153,0.0417973,-5.94986e-05,-0.00848869,0.0066801,6.57801e-05,0.619437,0.619351,0.619462,0.61955
0.87,0.00991524,0.012669,-2.32292e-05,-0.00470721,0.00368647,1.76712e-05,0.0334352,0.0427165,-6.00962e-05,-0.00902947,0.0071072,6.60741e-05,0.619461,0.619538,0.61944,0.619365
0.88,0.0102532,0.0131008,-2.38333e-05,-0.00475077,0.00372077,1.80013e-05,0.0341618,0.0436445,-6.07387e-05,-0.0083946,0.00661165,6.63049e-05,0.619439,0.619351,0.619464,0.619553
0.89,0.0105985,0.0135419,-2.44434e-05,-0.00479411,0.00375491,1.83326e-05,0.0348952,0.0445808,-6.13165e-05,-0.00894228,0.0070446,6.65753e-05,0.619463,0.619541,0.619442,0.619366
0.9,0.0109511,0.0139924,-2.50596e-05,-0.00483721,0.00378888,1.8665e-05,0.0356353,0.0455257,-6.19387e-05,-0.00829854,0.00654216,6.67899e-05,0.61944,0.619352,0.619466,0.619556
0.91,0.0113112,0.0144524,-2.56817e-05,-0.00488009,0.00382269,1.89985e-05,0.0363819,0.046479,-6.24947e-05,-0.00885296,0.00698084,6.70399e-05,0.619465,0.619544,0.619444,0.619367
0.92,0.0116788,0.014922,-2.63095e-05,-0.00492273,0.00385632,1.93331e-05,0.0371353,0.0474408,-6.30973e-05,-0.00820038,0.00647164,6.72352e-05,0.619442,0.619352,0.619468,0.619559
0.93,0.012054,0.0154013,-2.69431e-05,-0.00496513,0.00388979,1.96686e-05,0.0378952,0.0484108,-6.36323e-05,-0.00876141,0.00691606,6.74622e-05,0.619466,0.619547,0.619446,0.619367
0.94,0.0124367,0.0158903,-2.75822e-05,-0.00500729,0.00392308,2.0005e-05,0.0386617,0.0493892,-6.42142e-05,-0.00810014,0.00640021,6.76396e-05,0.619444,0.619352,0.61947,0.619563
0.95,0.0128272,0.0163891,-2.82268e-05,-0.00504921,0.00395621,2.03423e-05,0.0394346,0.0503757,-6.47262e-05,-0.00866757,0.00685029,6.78468e-05,0.619468,0.61955,0.619447,0.619368
0.96,0.0132254,0.0168978,-2.88767e-05,-0.00509087,0.00398916,2.06804e-05,0.0402141,0.0513705,-6.52853e-05,-0.00799775,0.00632781,6.80097e-05,0.619445,0.619353,0.619472,0.619566
0.97,0.0136315,0.0174165,-2.95319e-05,-0.0051323,0.00402194,2.10193e-05,0.0409999,0.0523734,-6.57753e-05,-0.00857153,0.00678346,6.81943e-05,0.61947,0.619552,0.619449,0.619369
0.98,0.0140455,0.0179453,-3.01922e-05,-0.00517346,0.00405454,2.13589e-05,0.0417923,0.0533846,-6.63146e-05,-0.00789322,0.0062545,6.83358e-05,0.619447,0.619353,0.619474,0.619569
0.99,0.0144674,0.0184842,-3.08576e-05,-0.00521438,0.00408697,2.16992e-05,0.0425909,0.0544036,-6.67834e-05,-0.00847317,0.00671566,6.84987e-05,0.619472,0.619555,0.619451,0.619369
1,0.0148973,0.0190334,-3.15279e-05,-0.00525503,0.00411921,2.204e-05,0.043396,0.0554308,-6.73003e-05,-0.00778652,0.00618032,6.86261e-05,0.619449,0.619354,0.619476,0.619572
1.01,0.0153353,0.0195929,-3.2203e-05,-0.00529543,0.00415128,2.23814e-05,0.0442073,0.0564658,-6.77463e-05,-0.0083725,0.00664694,6.87674e-05,0.619474,0.619558,0.619453,0.61937
1.02,0.0157815,0.0201628,-3.28829e-05,-0.00533555,0.00418316,2.27233e-05,0.045025,0.0575088,-6.82416e-05,-0.0076777,0.00610533,6.88768e-05,0.619451,0.619354,0.619478,0.619575
1.03,0.0162358,0.0207431,-3.35673e-05,-0.00537542,0.00421487,2.30655e-05,0.0458488,0.0585596,-6.8665e-05,-0.00826956,0.00657737,6.89959e-05,0.619476,0.619561,0.619455,0.619371
1.04,0.0166985,0.021334,-3.42562e-05,-0.00541501,0.00424639,2.34082e-05,0.0466789,0.0596182,-6.91375e-05,-0.00756672,0.00602959,6.90889e-05,0.619452,0.619355,0.61948,0.619578
1.05,0.0171694,0.0219355,-3.49494e-05,-0.00545434,0.00427773,2.37512e-05,0.0475151,0.0606845,-6.95369e-05,-0.00816431,0.00650693,6.91864e-05,0.619478,0.619564,0.619457,0.619372
